game_rom	MageX_v0.8a	robotron	robotron.sb8	\N	\N	4096	3a96e88c	7ae38a609ed9a6f62ca003cab719740ed7651b7c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sb9	\N	\N	4096	b124367b	fd9d75b866f0ebbb723f84889337e6814496a103	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sba	\N	\N	4096	13797024	d426a50e75dabe936de643c83a548da5e399331c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sbb	\N	\N	4096	7e3c1b87	f8c6cbe3688f256f41a121255fc08f575f6a4b4f	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.sbc	\N	\N	4096	645d543e	fad7cea868ebf17347c4bc5193d647bbd8f9517b	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	robotron	robotron.snd	\N	\N	4096	c56c1d28	15afefef11bfc3ab78f61ab046701db78d160ec3	\N	\N	\N	\N	\N	\N	
game_sample	MageX_v0.8a	robotron	00.sam	
game_sample	MageX_v0.8a	robotron	01.sam	
game_sample	MageX_v0.8a	robotron	02.sam	
game_sample	MageX_v0.8a	robotron	03.sam	
game_sample	MageX_v0.8a	robotron	04.sam	
game_sample	MageX_v0.8a	robotron	05.sam	
game_sample	MageX_v0.8a	robotron	06.sam	
game_sample	MageX_v0.8a	robotron	07.sam	
game_sample	MageX_v0.8a	robotron	08.sam	
game_sample	MageX_v0.8a	robotron	09.sam	
game_sample	MageX_v0.8a	robotron	10.sam	
game_sample	MageX_v0.8a	robotron	11.sam	
game_sample	MageX_v0.8a	robotron	12.sam	
game_sample	MageX_v0.8a	robotron	13.sam	
game_sample	MageX_v0.8a	robotron	14.sam	
game_sample	MageX_v0.8a	robotron	15.sam	
game_sample	MageX_v0.8a	robotron	16.sam	
game_sample	MageX_v0.8a	robotron	17.sam	
game_sample	MageX_v0.8a	robotron	18.sam	
game_sample	MageX_v0.8a	robotron	19.sam	
game_sample	MageX_v0.8a	robotron	20.sam	
game_sample	MageX_v0.8a	robotron	21.sam	
game_sample	MageX_v0.8a	robotron	22.sam	
game_sample	MageX_v0.8a	robotron	23.sam	
game_sample	MageX_v0.8a	robotron	24.sam	
game_sample	MageX_v0.8a	robotron	25.sam	
game_sample	MageX_v0.8a	robotron	26.sam	
game_sample	MageX_v0.8a	robotron	27.sam	
game_sample	MageX_v0.8a	robotron	28.sam	
game_sample	MageX_v0.8a	robotron	29.sam	
game_sample	MageX_v0.8a	robotron	30.sam	
game_sample	MageX_v0.8a	robotron	31.sam	
game_sample	MageX_v0.8a	robotron	32.sam	
game_sample	MageX_v0.8a	robotron	33.sam	
game_sample	MageX_v0.8a	robotron	34.sam	
game_sample	MageX_v0.8a	robotron	35.sam	
game_sample	MageX_v0.8a	robotron	36.sam	
game_sample	MageX_v0.8a	robotron	37.sam	
game_sample	MageX_v0.8a	robotron	38.sam	
game_sample	MageX_v0.8a	robotron	39.sam	
game_sample	MageX_v0.8a	robotron	40.sam	
game_sample	MageX_v0.8a	robotron	41.sam	
game_sample	MageX_v0.8a	robotron	42.sam	
game_sample	MageX_v0.8a	robotron	43.sam	
game_sample	MageX_v0.8a	robotron	44.sam	
game_sample	MageX_v0.8a	robotron	45.sam	
game_sample	MageX_v0.8a	robotron	46.sam	
game_sample	MageX_v0.8a	robotron	47.sam	
game_sample	MageX_v0.8a	robotron	48.sam	
game_sample	MageX_v0.8a	robotron	49.sam	
game_sample	MageX_v0.8a	robotron	50.sam	
game_sample	MageX_v0.8a	robotron	51.sam	
game_sample	MageX_v0.8a	robotron	52.sam	
game_sample	MageX_v0.8a	robotron	53.sam	
game_sample	MageX_v0.8a	robotron	54.sam	
game_sample	MageX_v0.8a	robotron	55.sam	
game_sample	MageX_v0.8a	robotron	56.sam	
game_sample	MageX_v0.8a	robotron	57.sam	
game_sample	MageX_v0.8a	robotron	58.sam	
game_sample	MageX_v0.8a	robotron	59.sam	
game_sample	MageX_v0.8a	robotron	60.sam	
